Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Gender,Clicked on Ad,Hour,Day,Month,Year,Interaction
81.58,41.0,63363.04,167.86,1,Yes,11,13,5,2016,13694.018800000002
65.59,39.0,59677.64,212.87,1,No,14,20,6,2016,13962.143300000002
79.52,41.0,57846.68,126.39,0,Yes,17,5,1,2016,10050.532799999999
80.47,43.0,51119.93,198.45,1,Yes,21,3,4,2016,15969.271499999999
73.72,39.0,37334.78,236.87,0,Yes,23,29,2,2016,17462.0564
51.24,27.0,63879.72,190.17,0,Yes,6,17,5,2016,9744.3108
81.22,41.0,57846.68,172.57,0,Yes,18,27,1,2016,14016.1354
61.22,36.0,32549.95,115.26,1,No,15,7,4,2016,7056.2172
42.04,37.0,23936.86,231.28,0,Yes,19,10,2,2016,9723.011199999999
80.99,26.0,68030.18,131.68,1,No,23,31,5,2016,10664.7632
75.55,40.0,73882.91,139.02,1,No,4,3,7,2016,10502.961000000001
49.21,52.0,47708.42,229.12,0,Yes,8,4,4,2016,11274.995200000001
41.49,32.0,69481.85,118.27,0,Yes,20,7,3,2016,4907.0223
37.0,30.0,57877.15,201.58,1,No,10,29,6,2016,7458.46
62.26,25.0,50671.6,241.03,1,No,15,7,4,2016,15006.5278
56.16,29.0,54286.1,120.06,0,Yes,2,11,1,2016,6742.5696
49.21,27.0,14548.06,193.29,0,No,7,25,1,2016,9511.8009
41.73,28.0,59677.64,120.49,1,No,19,21,4,2016,5028.047699999999
73.89,31.0,55121.65,236.87,0,Yes,21,6,5,2016,17502.3243
44.4,53.0,57877.15,111.94,1,Yes,10,8,5,2016,4970.1359999999995
42.04,37.0,62772.42,195.69,1,No,2,16,6,2016,8226.8076
46.61,45.0,74903.41,174.88,0,Yes,12,5,3,2016,8151.1568
75.55,36.0,59240.24,140.46,0,No,19,26,2,2016,10611.753
71.84,39.0,31281.01,207.17,1,No,16,14,1,2016,14883.0928
80.3,37.0,70492.6,195.69,1,No,20,4,4,2016,15713.907
79.54,41.0,57846.68,137.24,0,Yes,18,4,4,2016,10916.0696
43.49,37.0,58235.21,195.69,1,No,20,4,4,2016,8510.5581
54.88,40.0,73941.91,139.02,0,No,4,3,7,2016,7629.417600000001
51.38,46.0,40468.53,193.29,0,Yes,21,3,6,2016,9931.2402
43.84,36.0,50628.31,133.9,1,Yes,0,22,4,2016,5870.176
81.98,22.0,41547.62,210.87,0,No,16,30,1,2016,17287.122600000002
76.2,33.0,41547.62,204.02,1,No,15,3,2,2016,15546.324
54.37,24.0,52252.91,182.2,0,No,22,3,3,2016,9906.213999999998
41.73,28.0,71222.4,217.37,0,No,12,4,5,2016,9070.8501
68.11,26.0,74903.41,228.78,1,Yes,15,1,1,2016,15582.2058
62.26,36.0,32549.95,115.26,1,No,11,4,4,2016,7176.0876
56.34,40.0,62669.59,122.59,1,No,10,8,5,2016,6906.720600000001
66.26,28.0,38067.08,180.47,0,No,16,15,2,2016,11957.942200000001
51.24,36.0,61610.05,140.46,0,Yes,16,3,1,2016,7197.170400000001
56.16,30.0,33293.78,228.81,0,No,6,9,3,2016,12849.969599999999
62.42,29.0,69646.35,190.12,1,No,5,9,2,2016,11867.2904
55.6,31.0,58235.21,207.17,1,No,2,18,1,2016,11518.652
55.6,35.0,42993.48,225.58,0,No,1,18,7,2016,12542.248000000001
39.3,29.0,69718.19,208.05,0,No,0,9,3,2016,8176.365
55.6,35.0,73889.99,226.54,1,No,20,2,7,2016,12595.624
71.33,36.0,38067.08,140.46,0,No,19,26,2,2016,10019.0118
34.3,34.0,34191.23,168.34,1,No,0,11,3,2016,5774.062
61.22,25.0,50723.67,241.03,1,No,15,7,4,2016,14755.8566
36.73,28.0,71222.4,217.37,0,No,9,5,5,2016,7984.000099999999
82.07,48.0,52736.33,123.13,1,Yes,1,17,7,2016,10105.279099999998
55.6,24.0,52252.91,182.2,0,No,20,31,3,2016,10130.32
68.01,33.0,43974.49,159.77,0,Yes,20,27,2,2016,10865.9577
77.14,33.0,43974.49,135.67,1,Yes,6,24,3,2016,10465.583799999999
68.18,28.0,71222.4,180.88,0,No,21,6,5,2016,12332.3984
51.87,29.0,69646.35,191.82,1,No,11,9,7,2016,9949.703399999999
35.61,29.0,56113.37,200.71,0,No,1,18,7,2016,7147.283100000001
43.49,37.0,23936.86,109.29,0,Yes,14,20,6,2016,4753.0221
71.28,40.0,38067.08,140.46,0,Yes,20,22,4,2016,10011.988800000001
83.16,45.0,59886.58,174.88,0,Yes,16,30,3,2016,14543.020799999998
56.16,33.0,53431.35,120.75,0,No,23,28,3,2016,6781.32
42.04,37.0,68448.94,173.43,0,Yes,16,5,1,2016,7290.9972
68.18,37.0,75180.2,217.37,0,No,12,27,1,2016,14820.286600000001
79.52,26.0,51463.17,131.68,0,No,15,15,4,2016,10471.1936
78.64,31.0,61840.26,207.17,1,No,5,15,7,2016,16291.8488
89.05,41.0,63363.04,255.57,1,Yes,11,13,5,2016,22758.5085
71.84,39.0,54755.71,141.89,1,Yes,17,23,1,2016,10193.3776
81.75,49.0,45632.51,124.32,0,No,0,11,3,2016,10163.16
89.05,44.0,34191.13,140.95,1,Yes,23,31,5,2016,12551.597499999998
54.43,28.0,73207.15,230.52,0,Yes,22,8,5,2016,12547.2036
51.87,29.0,69646.35,190.12,1,No,6,17,3,2016,9861.5244
55.6,24.0,61601.05,132.63,1,No,17,9,1,2016,7374.228
83.71,45.0,59610.81,174.88,1,Yes,9,26,2,2016,14639.204799999998
55.6,24.0,52252.91,172.83,1,No,8,11,6,2016,9609.348000000002
78.84,36.0,57519.64,236.87,0,No,1,18,7,2016,18674.8308
47.64,60.0,69646.35,186.37,0,Yes,0,9,3,2016,8878.6668
42.04,37.0,58235.21,109.29,1,No,2,26,1,2016,4594.5516
40.17,26.0,35521.88,154.74,1,No,6,11,3,2016,6215.9058
75.42,30.0,57877.15,113.69,0,Yes,7,14,6,2016,8574.4998
41.73,28.0,71222.4,172.81,0,Yes,16,15,2,2016,7211.3613
55.55,39.0,54755.71,194.37,1,Yes,23,6,2,2016,10797.253499999999
51.87,37.0,60968.62,193.29,0,No,4,3,7,2016,10025.952299999999
66.18,34.0,34191.23,168.34,1,Yes,8,27,2,2016,11140.741200000002
46.61,55.0,57014.84,187.76,0,Yes,9,21,4,2016,8751.4936
69.88,23.0,58677.69,217.37,0,Yes,20,4,4,2016,15189.8156
81.98,34.0,60637.62,140.67,1,No,13,24,3,2016,11532.1266
39.3,24.0,52252.91,182.2,0,Yes,16,3,1,2016,7160.459999999999
39.3,29.0,53431.35,158.56,0,Yes,22,22,4,2016,6231.407999999999
51.24,54.0,53188.69,182.2,0,Yes,19,26,2,2016,9335.928
46.61,40.0,75769.82,117.3,0,Yes,10,21,7,2016,5467.353
44.4,32.0,69481.85,178.92,1,Yes,3,9,1,2016,7944.047999999999
55.6,32.0,55424.24,172.83,0,No,22,28,4,2016,9609.348000000002
40.04,37.0,52563.22,217.37,0,No,20,19,2,2016,8703.4948
32.6,33.0,55642.32,120.75,0,No,5,31,1,2016,3936.4500000000003
90.75,34.0,59785.94,160.03,0,No,8,27,2,2016,14522.7225
40.17,26.0,56694.12,202.18,0,No,7,3,1,2016,8121.570600000001
35.61,53.0,57877.15,154.23,1,Yes,4,27,4,2016,5492.1303
81.98,22.0,73882.91,121.07,1,No,4,3,7,2016,9925.3186
51.87,37.0,36884.23,139.32,1,No,14,9,3,2016,7226.528399999999
53.92,31.0,52178.98,207.17,1,No,3,8,7,2016,11170.6064
82.07,50.0,52736.33,123.13,0,Yes,21,24,6,2016,10105.279099999998
89.05,43.0,57868.44,121.28,0,Yes,21,17,4,2016,10799.984
51.24,26.0,46033.73,207.17,0,No,11,9,7,2016,10615.3908
53.92,42.0,61840.26,243.61,1,Yes,23,1,5,2016,13135.451200000001
37.68,43.0,57868.44,198.45,1,Yes,20,20,2,2016,7477.596
51.24,36.0,59240.24,222.25,0,No,1,18,7,2016,11388.09
44.78,26.0,56694.12,131.68,0,No,13,15,5,2016,5896.6304
62.42,43.0,32635.7,198.45,1,Yes,21,3,4,2016,12387.249
55.6,35.0,73889.99,219.91,0,No,1,18,7,2016,12226.996000000001
41.67,36.0,70592.81,115.26,1,No,15,7,4,2016,4802.8842
61.22,25.0,63430.33,115.26,1,No,2,28,4,2016,7056.2172
40.47,35.0,25603.93,236.87,0,Yes,22,8,5,2016,9586.1289
79.81,34.0,34191.23,160.03,0,No,0,11,3,2016,12771.9943
69.42,34.0,40183.75,173.49,1,No,23,28,3,2016,12043.6758
46.61,26.0,56694.12,190.17,0,Yes,10,21,7,2016,8863.823699999999
68.01,33.0,56782.18,223.03,0,Yes,18,27,1,2016,15168.270300000002
66.08,43.0,52563.22,157.04,0,Yes,11,13,5,2016,10377.2032
34.78,27.0,39193.45,131.29,1,No,10,12,1,2016,4566.2662
39.53,43.0,54251.78,195.69,1,No,0,11,3,2016,7735.6257000000005
72.23,41.0,57846.68,238.06,0,No,4,3,7,2016,17195.073800000002
54.37,35.0,61067.58,221.18,1,No,2,26,1,2016,12025.5566
68.61,40.0,73882.91,167.22,0,No,20,19,2,2016,11472.9642
82.07,43.0,56770.79,157.04,0,Yes,22,15,1,2016,12888.272799999999
78.36,34.0,34191.23,203.84,1,No,0,11,3,2016,15972.9024
60.7,27.0,64021.55,234.75,0,No,4,3,7,2016,14249.325
66.26,42.0,60514.05,238.58,0,Yes,11,6,4,2016,15808.310800000003
86.06,32.0,55424.24,178.92,1,No,3,9,1,2016,15397.8552
40.17,45.0,59610.81,137.24,1,Yes,12,5,3,2016,5512.930800000001
55.6,24.0,52252.91,182.2,0,No,22,28,4,2016,10130.32
51.24,36.0,76003.47,140.46,0,Yes,7,12,3,2016,7197.170400000001
63.37,33.0,55015.08,178.69,1,No,4,2,3,2016,11323.585299999999
55.6,35.0,25603.93,236.87,0,No,6,11,6,2016,13169.972
63.45,42.0,59243.46,243.61,1,Yes,11,6,4,2016,15457.054500000002
41.73,31.0,67307.43,207.17,1,No,11,19,5,2016,8645.204099999999
38.96,31.0,27262.51,207.17,0,Yes,3,12,4,2016,8071.343199999999
34.3,34.0,34191.23,173.49,1,No,0,11,3,2016,5950.706999999999
65.59,37.0,48335.2,258.62,0,Yes,12,27,2,2016,16962.8858
59.59,34.0,59785.94,160.03,0,No,8,27,2,2016,9536.1877
55.6,39.0,42993.48,141.89,1,No,21,2,6,2016,7889.084
59.51,52.0,58966.22,153.76,0,Yes,2,11,1,2016,9150.257599999999
49.21,27.0,66815.54,239.32,0,No,18,17,2,2016,11776.9372
43.49,37.0,43450.11,151.93,1,No,14,9,3,2016,6607.435700000001
71.03,28.0,71222.4,217.37,0,No,15,15,7,2016,15439.7911
43.49,37.0,68448.94,158.56,0,Yes,16,5,2,2016,6895.7744
81.58,41.0,50628.31,126.39,1,Yes,11,13,5,2016,10310.8962
67.85,52.0,64021.55,221.98,1,Yes,23,10,3,2016,15061.342999999999
74.54,50.0,71511.08,123.13,0,Yes,22,18,6,2016,9178.110200000001
79.54,44.0,25603.93,227.63,0,Yes,17,5,1,2016,18105.6902
71.33,39.0,38067.08,124.44,0,Yes,22,8,5,2016,8876.305199999999
89.05,41.0,50628.31,126.39,1,Yes,11,13,5,2016,11255.0295
38.37,32.0,55424.24,172.83,0,No,22,28,4,2016,6631.4871
60.23,43.0,73538.09,167.86,1,Yes,21,3,4,2016,10110.2078
69.86,33.0,41547.62,191.82,1,No,6,24,3,2016,13400.545199999999
55.92,34.0,40183.75,160.03,0,No,0,11,3,2016,8948.8776
83.42,24.0,52252.91,167.22,0,Yes,17,9,6,2016,13949.492400000001
74.06,39.0,53058.91,110.68,0,Yes,17,23,1,2016,8196.9608
52.84,42.0,43241.19,158.35,0,Yes,11,6,4,2016,8367.214
65.65,24.0,52252.91,182.2,0,No,22,3,3,2016,11961.43
39.3,27.0,56694.12,190.17,0,Yes,1,21,5,2016,7473.680999999999
68.88,42.0,66176.97,238.58,0,Yes,11,6,4,2016,16433.3904
83.71,38.0,47510.42,132.08,0,Yes,12,19,7,2016,11056.4168
66.12,49.0,45632.51,113.8,0,Yes,20,4,4,2016,7524.456
44.11,31.0,61840.26,207.17,1,No,2,16,6,2016,9138.268699999999
56.39,46.0,54286.1,130.86,0,Yes,14,6,4,2016,7379.1954000000005
81.22,26.0,51463.17,235.29,1,No,19,8,1,2016,19110.2538
40.47,46.0,54286.1,253.48,0,No,22,5,7,2016,10258.335599999999
75.42,30.0,33293.78,176.98,0,Yes,10,29,6,2016,13347.8316
43.49,37.0,23936.86,231.95,1,No,16,5,1,2016,10087.5055
66.08,46.0,40468.53,253.48,0,No,23,28,2,2016,16749.9584
56.39,40.0,40468.53,167.22,0,Yes,16,3,1,2016,9429.5358
59.51,54.0,48867.36,136.64,0,Yes,20,31,3,2016,8131.446399999999
56.39,29.0,69646.35,191.82,1,No,8,19,7,2016,10816.7298
34.78,36.0,59240.24,140.46,0,No,19,20,1,2016,4885.1988
55.6,28.0,74623.27,124.44,0,No,15,7,4,2016,6918.8640000000005
66.77,26.0,56694.12,131.68,0,No,18,5,7,2016,8792.2736
80.47,43.0,57868.44,163.48,0,Yes,15,27,2,2016,13155.235599999998
51.24,54.0,38609.2,182.2,0,Yes,19,26,2,2016,9335.928
46.61,50.0,57868.44,122.31,0,Yes,18,4,4,2016,5700.8691
79.54,41.0,57846.68,187.76,0,Yes,8,31,1,2016,14934.430400000001
39.3,29.0,72203.96,198.5,1,No,3,8,7,2016,7801.049999999999
55.6,39.0,65773.49,124.44,0,No,21,12,1,2016,6918.8640000000005
87.27,31.0,31281.01,141.96,1,Yes,14,21,6,2016,12388.8492
72.23,30.0,74535.94,140.46,0,No,18,17,1,2016,10145.4258
75.55,36.0,76003.47,140.46,0,Yes,4,12,4,2016,10611.753
78.79,36.0,32549.95,141.52,1,No,14,30,3,2016,11150.360800000002
78.79,36.0,61610.05,141.52,1,Yes,16,3,1,2016,11150.360800000002
65.65,51.0,74535.94,188.56,0,Yes,23,30,3,2016,12378.964000000002
73.49,26.0,55499.69,131.68,1,No,19,8,1,2016,9677.163199999999
65.59,39.0,59677.64,124.44,0,No,21,6,5,2016,8162.0196000000005
34.3,34.0,59785.94,160.03,0,Yes,8,27,2,2016,5489.0289999999995
59.51,30.0,58677.69,184.88,0,No,6,11,6,2016,11002.208799999999
40.04,34.0,59785.94,204.22,1,Yes,8,27,2,2016,8176.9688
82.07,43.0,39616.0,163.48,0,Yes,21,17,4,2016,13416.803599999997
56.39,46.0,40468.53,229.12,0,Yes,15,15,4,2016,12920.0768
42.04,37.0,53058.91,181.25,0,Yes,14,17,7,2016,7619.75
41.73,31.0,61840.26,207.17,1,No,5,15,7,2016,8645.204099999999
50.19,25.0,50671.6,245.89,1,No,6,11,3,2016,12341.219099999998
66.0,36.0,70592.81,115.26,1,No,0,23,5,2016,7607.160000000001
60.72,42.0,47258.59,129.8,1,Yes,14,19,5,2016,7881.456
51.24,36.0,59240.24,140.46,0,Yes,16,3,1,2016,7197.170400000001
68.11,26.0,59457.52,131.68,1,No,19,8,1,2016,8968.7248
65.59,35.0,37334.78,143.79,1,Yes,15,1,1,2016,9431.1861
86.06,32.0,69481.85,178.92,1,No,3,9,1,2016,15397.8552
60.23,33.0,64147.86,130.86,1,Yes,17,6,2,2016,7881.697800000001
71.03,39.0,23936.86,158.56,0,Yes,12,27,2,2016,11262.516800000001
51.24,36.0,66269.49,140.46,0,No,19,18,6,2016,7197.170400000001
69.62,34.0,34191.23,160.03,1,No,0,11,3,2016,11141.288600000002
89.34,32.0,55424.24,172.83,0,No,22,28,4,2016,15440.632200000002
71.03,28.0,70324.8,139.01,0,No,2,20,3,2016,9873.880299999999
39.3,29.0,69718.19,196.61,0,Yes,16,21,4,2016,7726.773
55.6,35.0,42993.48,221.18,1,Yes,10,4,3,2016,12297.608
82.07,22.0,72553.94,133.2,0,Yes,20,19,2,2016,10931.723999999998
52.84,23.0,59243.46,223.93,1,No,16,15,2,2016,11832.461200000002
89.05,44.0,61428.18,140.95,0,Yes,17,5,1,2016,12551.597499999998
65.59,39.0,38067.08,110.68,1,Yes,22,8,5,2016,7259.501200000001
47.74,33.0,44174.25,227.37,1,No,5,9,2,2016,10854.6438
65.77,23.0,25739.09,222.87,0,Yes,4,27,4,2016,14658.159899999999
69.62,23.0,61617.98,172.81,1,No,10,21,7,2016,12031.032200000001
54.88,40.0,66873.9,167.22,0,No,3,7,4,2016,9177.0336
66.08,22.0,67058.72,121.07,0,No,12,5,1,2016,8000.3056
51.24,30.0,59886.58,111.94,1,No,23,5,3,2016,5735.8056
78.84,36.0,29398.61,140.46,0,Yes,18,17,1,2016,11073.8664
71.28,54.0,53188.69,182.2,0,Yes,20,25,5,2016,12987.215999999999
68.88,42.0,78520.99,238.58,0,Yes,11,6,4,2016,16433.3904
36.08,45.0,59610.81,137.24,1,Yes,12,5,3,2016,4951.6192
84.98,40.0,66873.9,178.92,1,No,10,8,5,2016,15204.6216
70.44,48.0,52736.33,212.38,1,Yes,1,17,7,2016,14960.047199999999
72.97,26.0,56694.12,176.98,0,Yes,21,9,5,2016,12914.230599999999
41.73,28.0,47258.59,217.37,0,No,7,8,2,2016,9070.8501
86.06,35.0,51119.93,143.79,1,Yes,13,18,3,2016,12374.5674
66.18,23.0,47258.59,217.37,0,Yes,7,8,2,2016,14385.546600000001
73.89,28.0,67669.06,207.17,1,No,3,8,7,2016,15307.791299999999
82.07,41.0,48335.2,126.39,0,Yes,18,27,1,2016,10372.827299999999
35.61,37.0,66187.58,236.87,0,Yes,1,18,7,2016,8434.9407
77.14,33.0,41547.62,137.43,1,No,17,3,6,2016,10601.3502
80.67,45.0,59610.81,195.69,1,No,5,17,3,2016,15786.3123
74.58,40.0,38067.08,167.22,0,Yes,20,17,2,2016,12471.2676
80.3,39.0,70324.8,138.87,0,No,21,6,5,2016,11151.261
83.4,49.0,45632.51,168.34,0,Yes,4,27,4,2016,14039.556
61.22,45.0,59610.81,138.71,1,Yes,12,5,3,2016,8491.8262
40.47,35.0,36884.23,236.87,0,No,1,18,7,2016,9586.1289
66.12,34.0,59785.94,168.34,0,No,0,11,3,2016,11130.640800000001
69.62,34.0,40183.75,204.22,1,Yes,8,27,2,2016,14217.796400000001
83.71,38.0,57868.44,130.83,1,Yes,14,19,5,2016,10951.7793
65.65,30.0,58677.69,122.59,0,No,10,29,6,2016,8048.033500000001
38.37,36.0,70592.81,140.46,0,No,22,4,4,2016,5389.4502
70.39,27.0,66815.54,168.92,1,No,4,3,7,2016,11890.2788
71.84,41.0,57846.68,126.39,1,Yes,18,23,1,2016,9079.857600000001
41.73,41.0,50506.44,241.03,0,No,14,21,6,2016,10058.1819
35.49,36.0,59240.24,176.7,0,No,19,26,2,2016,6271.083
49.21,29.0,69718.19,200.71,0,No,16,16,1,2016,9876.939100000001
51.24,36.0,59593.56,234.26,1,No,13,18,3,2016,12003.4824
35.61,30.0,40182.84,199.76,0,Yes,23,1,5,2016,7113.4536
79.52,45.0,59610.81,137.24,1,Yes,17,10,7,2016,10913.3248
86.06,35.0,73889.99,226.54,1,Yes,19,26,3,2016,19496.0324
54.88,33.0,39616.0,123.13,0,Yes,5,4,5,2016,6757.3744
35.49,49.0,45632.51,168.34,0,Yes,20,4,4,2016,5974.386600000001
70.39,36.0,32549.95,141.52,1,Yes,12,27,2,2016,9961.5928
55.6,39.0,56180.93,116.53,1,Yes,22,8,5,2016,6479.068
81.58,26.0,39723.97,131.68,0,Yes,15,15,4,2016,10742.4544
39.96,45.0,59886.58,174.88,0,Yes,12,5,3,2016,6988.2047999999995
61.22,45.0,50723.67,174.88,0,Yes,12,5,3,2016,10706.1536
75.42,26.0,50628.31,126.39,1,Yes,15,1,1,2016,9532.3338
83.71,42.0,57868.44,243.61,1,Yes,11,6,4,2016,20392.5931
41.73,25.0,59886.58,228.78,1,No,11,9,7,2016,9546.989399999999
76.56,34.0,34191.23,187.09,0,No,0,11,3,2016,14323.610400000001
36.08,45.0,46197.59,174.88,0,Yes,4,11,2,2016,6309.6704
70.09,33.0,73538.09,117.75,1,Yes,6,24,3,2016,8253.0975
60.53,41.0,63363.04,168.92,1,No,11,13,5,2016,10224.7276
80.67,25.0,73941.91,140.46,0,No,7,3,1,2016,11330.908200000002
55.6,39.0,58287.86,141.89,1,No,16,14,1,2016,7889.084
35.61,37.0,50960.08,225.58,0,No,10,12,7,2016,8032.9038
40.04,23.0,56457.01,172.81,1,No,22,13,6,2016,6919.3124
37.87,43.0,32635.7,167.86,1,Yes,21,3,4,2016,6356.8582
49.21,45.0,59886.58,190.17,0,Yes,18,5,7,2016,9358.2657
44.72,43.0,54106.21,157.04,0,Yes,13,21,6,2016,7022.828799999999
80.51,38.0,71455.62,122.04,0,Yes,9,21,4,2016,9825.440400000001
75.42,29.0,53431.35,217.1,1,Yes,14,30,3,2016,16373.682
60.53,33.0,55642.32,204.02,1,No,5,9,2,2016,12349.330600000001
68.01,33.0,77988.71,125.27,0,No,4,3,7,2016,8519.6127
44.78,41.0,57846.68,187.76,1,No,11,13,5,2016,8407.8928
83.71,38.0,57868.44,130.83,1,Yes,2,22,4,2016,10951.7793
81.58,41.0,64828.0,255.57,1,Yes,12,28,5,2016,20849.400599999997
55.6,35.0,25603.93,225.58,0,No,1,18,7,2016,12542.248000000001
44.46,33.0,49101.67,120.75,1,No,18,28,2,2016,5368.545
82.07,41.0,50628.31,144.77,1,No,20,5,1,2016,11881.2739
71.33,37.0,23936.86,181.02,1,No,2,18,1,2016,12912.1566
80.51,23.0,55121.65,223.93,1,No,5,6,4,2016,18028.604300000003
44.78,26.0,70203.74,131.68,0,No,0,9,3,2016,5896.6304
41.73,31.0,27262.51,217.37,0,Yes,3,12,4,2016,9070.8501
36.08,45.0,66263.37,236.87,0,No,13,26,5,2016,8546.2696
32.6,33.0,43974.49,196.77,0,Yes,21,12,5,2016,6414.702
51.24,36.0,76003.47,141.52,0,Yes,22,8,5,2016,7251.484800000001
69.88,34.0,20592.99,168.34,0,No,0,11,3,2016,11763.599199999999
82.07,49.0,57868.44,187.76,1,Yes,19,15,1,2016,15409.463199999998
52.68,32.0,55424.24,178.92,1,No,3,9,1,2016,9425.505599999999
50.19,36.0,32549.95,109.07,1,No,4,27,4,2016,5474.2233
55.6,35.0,25603.93,236.87,0,No,1,18,7,2016,13169.972
62.26,32.0,55424.24,178.92,1,No,20,31,3,2016,11139.5592
89.05,44.0,48246.6,227.63,0,Yes,17,5,1,2016,20270.4515
75.84,41.0,63363.04,137.24,0,No,8,23,5,2016,10408.2816
80.51,50.0,72325.91,123.13,0,Yes,5,1,4,2016,9913.1963
39.96,45.0,59610.81,138.71,1,Yes,17,10,7,2016,5542.851600000001
52.68,35.0,73889.99,226.54,1,No,13,18,3,2016,11934.127199999999
65.59,39.0,38067.08,124.44,0,No,11,9,7,2016,8162.0196000000005
82.07,33.0,39616.0,227.37,1,No,15,18,4,2016,18660.2559
80.23,31.0,59886.58,174.88,1,No,2,16,6,2016,14030.6224
81.75,34.0,60283.98,234.75,0,No,9,20,2,2016,19190.8125
55.6,35.0,66187.58,236.87,0,No,21,6,5,2016,13169.972
79.52,44.0,48335.2,137.24,0,Yes,20,25,5,2016,10913.3248
84.98,24.0,52252.91,172.83,1,No,13,18,3,2016,14687.093400000002
78.84,35.0,66187.58,236.87,0,No,1,18,7,2016,18674.8308
41.73,28.0,71222.4,207.17,0,No,11,5,1,2016,8645.204099999999
51.87,35.0,73889.99,221.18,1,Yes,2,26,1,2016,11472.6066
88.12,28.0,57846.68,201.04,1,No,20,5,1,2016,17715.644800000002
55.6,39.0,19991.72,230.52,0,Yes,14,14,1,2016,12816.912
80.31,31.0,56180.93,207.17,0,No,14,21,6,2016,16637.8227
61.22,25.0,25686.34,202.18,1,No,2,28,4,2016,12377.4596
37.87,43.0,57868.44,122.31,0,Yes,21,17,4,2016,4631.8796999999995
54.43,39.0,23936.86,108.03,0,Yes,22,8,5,2016,5880.0729
59.51,40.0,41232.89,140.15,0,Yes,21,27,6,2016,8340.3265
57.24,42.0,60514.05,243.61,1,Yes,14,19,5,2016,13944.236400000002
37.68,51.0,59886.58,176.98,1,Yes,21,3,4,2016,6668.6064
55.6,24.0,52252.91,167.22,0,Yes,0,20,1,2016,9297.432
60.53,46.0,40468.53,200.71,0,No,22,5,7,2016,12148.9763
66.08,22.0,67058.72,121.07,0,No,21,12,6,2016,8000.3056
40.47,35.0,61172.07,221.18,1,No,2,26,1,2016,8951.1546
40.17,26.0,56683.32,207.17,0,No,1,26,2,2016,8322.0189
80.31,42.0,60514.05,236.87,0,Yes,11,6,4,2016,19023.0297
84.0,36.0,29398.61,140.46,1,No,7,13,4,2016,11798.640000000001
51.87,40.0,73882.91,132.63,1,No,17,9,1,2016,6879.518099999999
89.05,50.0,57868.44,123.13,1,Yes,8,20,3,2016,10964.726499999999
44.33,39.0,48335.2,124.44,0,Yes,16,3,1,2016,5516.4252
74.61,41.0,55121.65,126.39,1,Yes,6,2,3,2016,9429.9579
88.12,45.0,32635.7,158.42,1,Yes,4,11,2,2016,13959.9704
60.23,50.0,57868.44,125.22,0,Yes,21,17,4,2016,7542.000599999999
51.24,36.0,59240.24,140.46,0,No,19,26,2,2016,7197.170400000001
59.05,34.0,34191.23,224.44,1,Yes,18,5,4,2016,13253.181999999999
47.48,29.0,49850.52,216.49,0,No,22,22,4,2016,10278.9452
83.71,38.0,57868.44,269.96,0,Yes,14,19,5,2016,22598.351599999998
55.6,32.0,55424.24,172.83,1,No,22,28,4,2016,9609.348000000002
59.51,30.0,58677.69,219.94,0,No,6,9,3,2016,13088.6294
74.07,24.0,18368.57,109.07,1,No,5,5,4,2016,8078.8148999999985
37.45,31.0,61840.26,207.17,1,No,11,9,7,2016,7758.5165
36.08,45.0,59610.81,110.66,1,Yes,12,5,3,2016,3992.6128
44.33,39.0,37334.78,230.52,0,Yes,0,20,1,2016,10218.9516
41.73,28.0,55121.65,217.37,0,No,14,21,6,2016,9070.8501
56.3,29.0,72203.96,216.49,1,No,16,5,1,2016,12188.387
80.3,23.0,53058.91,217.37,0,Yes,7,8,2,2016,17454.811
89.0,43.0,57868.44,167.86,1,Yes,21,3,4,2016,14939.54
43.49,37.0,23936.86,109.29,1,Yes,14,20,6,2016,4753.0221
48.86,54.0,47997.75,161.16,0,Yes,9,31,5,2016,7874.277599999999
59.88,31.0,55121.65,204.79,0,No,14,21,6,2016,12262.8252
62.42,33.0,38745.29,204.02,1,No,21,12,6,2016,12734.9284
62.26,32.0,69481.85,178.92,1,No,3,9,1,2016,11139.5592
79.6,23.0,60514.05,172.81,0,Yes,14,14,1,2016,13755.676
51.87,39.0,61601.05,209.25,1,No,20,2,7,2016,10853.797499999999
55.6,35.0,73889.99,236.87,0,No,20,2,7,2016,13169.972
71.84,28.0,31281.01,207.17,1,No,1,26,2,2016,14883.0928
34.3,23.0,59243.46,143.13,1,Yes,11,13,5,2016,4909.3589999999995
59.22,49.0,39031.89,113.8,0,Yes,16,5,2,2016,6739.236
47.64,29.0,72203.96,217.1,1,No,4,31,1,2016,10342.644
81.22,41.0,57846.68,187.76,1,Yes,11,13,5,2016,15249.867199999999
42.04,37.0,53058.91,183.42,0,Yes,18,30,5,2016,7710.9767999999995
40.17,26.0,74903.41,149.79,1,Yes,6,11,3,2016,6017.0643
79.54,25.0,50671.6,105.86,1,No,17,8,7,2016,8420.1044
78.7,51.0,39616.0,230.93,0,Yes,0,20,2,2016,18174.191000000003
53.14,40.0,73882.91,198.45,1,No,0,22,4,2016,10545.633
78.84,35.0,48758.92,236.87,0,Yes,10,20,4,2016,18674.8308
80.3,37.0,53058.91,230.52,0,No,15,26,5,2016,18510.756
55.6,35.0,66187.58,236.87,0,Yes,2,29,6,2016,13169.972
